fecha,prec_mm,tmin,tmax,tmed,velmedia_ms,racha_ms,hrMedia,hrMax,hrMin,sol_h
2009-12-19,3.0,-3.2,3.6,0.2,1.9,11.1,70.0,95.0,53.0,
2009-12-20,,-7.3,4.5,-1.4,1.1,7.2,65.0,90.0,31.0,
2009-12-21,0.9,1.8,12.7,7.2,2.5,10.3,89.0,95.0,68.0,
2009-12-22,0.7,9.2,17.0,13.1,5.6,20.0,66.0,84.0,47.0,
2009-12-23,2.0,7.1,19.2,13.2,6.7,28.9,63.0,88.0,36.0,
2009-12-24,,11.8,16.8,14.3,5.3,18.3,69.0,91.0,47.0,
2009-12-27,0.0,1.6,13.2,7.4,1.7,7.2,75.0,92.0,49.0,
2009-12-28,0.0,2.5,20.0,11.2,1.9,10.0,64.0,88.0,44.0,
2009-12-29,0.0,11.6,22.0,16.8,5.0,16.4,65.0,86.0,53.0,
2009-12-30,0.9,7.1,19.4,13.2,3.6,21.4,60.0,86.0,39.0,
2009-12-31,2.1,5.5,14.8,10.2,5.8,17.2,67.0,84.0,52.0,
2010-01-01,0.2,4.1,11.9,8.0,3.9,26.1,51.0,79.0,42.0,
2010-01-02,0.0,2.4,14.4,8.4,2.5,7.5,69.0,88.0,46.0,
2010-01-03,4.5,0.9,13.2,7.0,1.1,8.9,78.0,95.0,54.0,
2010-01-04,2.4,5.4,11.5,8.4,1.7,8.6,91.0,96.0,74.0,
2010-01-05,0.2,5.6,15.3,10.4,2.8,10.3,69.0,91.0,50.0,
2010-01-06,4.6,2.1,11.0,6.6,1.4,11.1,70.0,90.0,51.0,
2010-01-07,9.1,2.8,6.0,4.4,1.1,6.9,94.0,95.0,79.0,
2010-01-08,0.0,0.2,3.7,2.0,3.6,15.6,53.0,95.0,42.0,
2010-01-09,0.0,-3.1,5.0,1.0,3.3,17.2,38.0,74.0,30.0,
2010-01-10,1.7,-4.3,5.6,0.6,0.6,5.8,69.0,95.0,31.0,
2010-01-11,0.2,-2.1,8.2,3.0,0.8,4.4,91.0,98.0,78.0,
2010-01-12,0.7,0.9,13.0,7.0,3.3,19.2,72.0,95.0,53.0,
2010-01-13,1.3,6.6,14.5,10.6,3.9,18.6,63.0,93.0,46.0,
2010-01-14,0.1,6.3,14.4,10.4,7.5,29.2,44.0,95.0,40.0,
2010-01-15,0.0,4.8,14.7,9.8,2.5,21.7,50.0,73.0,32.0,
2010-01-16,0.0,4.5,17.3,10.9,1.7,8.1,59.0,79.0,37.0,
2010-01-17,0.0,6.5,17.6,12.0,1.4,7.2,69.0,88.0,45.0,
2010-01-18,0.0,2.6,12.8,7.7,1.1,6.7,87.0,95.0,64.0,
2010-01-19,0.0,7.0,16.3,11.6,3.1,7.5,74.0,95.0,60.0,
2010-01-20,0.0,3.7,16.7,10.2,1.7,13.1,61.0,91.0,42.0,
2010-01-21,0.0,2.5,13.8,8.2,2.2,6.9,66.0,87.0,44.0,
2010-01-22,0.0,1.6,14.6,8.1,1.9,6.1,64.0,89.0,38.0,
2010-01-23,0.4,5.0,10.1,7.6,1.1,5.8,85.0,94.0,68.0,
2010-01-24,3.0,5.8,10.7,8.2,1.9,7.8,80.0,94.0,65.0,
2010-01-25,21.5,4.7,7.4,6.0,1.9,8.6,89.0,94.0,81.0,
2010-01-26,9.8,3.1,5.6,4.4,3.6,13.6,89.0,94.0,74.0,
2010-01-27,1.3,-1.3,3.9,1.3,1.7,8.1,89.0,96.0,67.0,
2010-01-28,0.0,-2.0,12.4,5.2,1.7,10.8,61.0,96.0,28.0,
2010-01-29,0.0,1.7,13.7,7.7,2.5,11.4,53.0,76.0,29.0,
2010-01-30,0.0,0.8,11.5,6.2,1.9,10.0,63.0,86.0,39.0,
2010-01-31,0.0,2.3,12.9,7.6,,11.7,,77.0,37.0,
2010-02-01,0.0,1.3,11.7,6.5,1.9,10.0,56.0,91.0,36.0,
2010-02-02,0.0,0.7,10.5,5.6,2.2,7.2,74.0,89.0,55.0,
2010-02-03,0.0,-2.1,12.4,5.2,1.1,6.4,75.0,95.0,52.0,
2010-02-04,0.0,4.7,15.0,9.8,1.7,9.7,83.0,95.0,60.0,
2010-02-05,0.6,5.5,16.6,11.0,2.5,15.8,52.0,83.0,37.0,
2010-02-06,0.0,2.4,20.1,11.2,1.4,11.1,49.0,88.0,20.0,
2010-02-07,0.0,4.2,15.2,9.7,1.9,8.3,60.0,78.0,40.0,
2010-02-08,1.4,5.6,13.4,9.5,2.5,12.2,55.0,88.0,41.0,
2010-02-09,1.0,4.9,12.7,8.8,2.2,14.7,64.0,86.0,48.0,
2010-02-10,0.4,1.1,10.4,5.8,1.1,9.2,67.0,92.0,44.0,
2010-02-11,0.0,0.0,8.9,4.4,3.6,12.5,50.0,93.0,29.0,
2010-02-12,1.2,-3.4,7.8,2.2,2.5,8.6,40.0,70.0,24.0,
2010-02-13,2.8,0.0,2.2,1.1,1.1,5.3,91.0,95.0,69.0,
2010-02-14,2.2,-0.4,7.9,3.8,1.7,7.2,75.0,95.0,56.0,
2010-02-15,4.6,1.8,3.4,2.6,1.7,5.0,94.0,95.0,90.0,
2010-02-16,0.6,2.6,9.0,5.8,1.1,6.4,94.0,97.0,88.0,
2010-02-17,0.0,2.9,14.5,8.7,4.2,19.7,71.0,97.0,50.0,
2010-02-18,16.8,2.7,9.7,6.2,1.7,7.5,79.0,95.0,60.0,
2010-02-19,2.2,1.3,11.1,6.2,1.4,10.8,74.0,96.0,54.0,
2010-02-20,0.4,-0.8,12.4,5.8,2.2,10.0,60.0,93.0,27.0,
2010-02-21,0.0,2.8,14.2,8.5,2.5,10.0,78.0,91.0,61.0,
2010-02-22,0.6,5.1,18.2,11.6,5.8,20.8,58.0,87.0,29.0,
2010-02-23,1.4,8.7,17.0,12.8,6.7,28.1,56.0,82.0,36.0,
2010-02-24,0.0,5.4,18.0,11.7,6.4,24.7,48.0,84.0,31.0,
2010-02-25,0.0,5.0,20.0,12.5,4.7,17.8,60.0,89.0,36.0,
2010-02-26,0.0,8.0,14.6,11.3,1.1,7.5,73.0,94.0,60.0,
2010-02-27,0.0,8.3,22.8,15.6,3.9,28.3,53.0,89.0,26.0,
2010-02-28,0.0,6.4,18.2,12.3,1.7,18.6,62.0,84.0,33.0,
2010-03-01,0.0,4.2,17.7,11.0,1.7,10.8,46.0,81.0,25.0,
2010-03-02,16.0,3.3,12.8,8.0,1.4,7.8,76.0,95.0,47.0,
2010-03-03,0.2,6.5,17.2,11.8,2.8,10.8,66.0,96.0,37.0,
2010-03-04,0.0,6.6,18.1,12.4,1.7,8.9,63.0,89.0,38.0,
2010-03-05,8.4,6.0,12.4,9.2,2.2,7.2,80.0,93.0,65.0,
2010-03-06,0.0,3.5,7.8,5.6,1.7,9.2,77.0,94.0,60.0,
2010-03-07,0.6,5.2,13.3,9.2,1.4,6.1,81.0,93.0,63.0,
2010-03-08,0.8,2.0,9.7,5.8,2.5,9.7,72.0,95.0,49.0,
2010-03-09,0.0,-0.7,11.4,5.4,2.2,11.1,49.0,90.0,30.0,
2010-03-10,0.0,-3.1,11.1,4.0,1.7,8.9,44.0,76.0,26.0,
2010-03-11,3.6,-2.8,12.4,4.8,1.9,7.2,57.0,89.0,33.0,
2010-03-12,1.4,2.1,6.5,4.3,1.4,5.0,81.0,93.0,67.0,
2010-03-13,0.0,1.3,10.9,6.1,1.9,10.0,60.0,91.0,38.0,
2010-03-14,0.0,-0.8,13.5,6.4,2.2,7.8,52.0,89.0,28.0,
2010-03-15,0.0,-1.2,16.0,7.4,1.9,6.9,50.0,88.0,22.0,
2010-03-16,0.0,-0.5,15.0,7.2,1.7,6.9,64.0,92.0,42.0,
2010-03-17,0.0,1.3,16.6,9.0,1.7,8.3,53.0,88.0,26.0,
2010-03-18,0.0,3.3,15.9,9.6,0.8,5.8,71.0,89.0,58.0,
2010-03-19,0.0,7.7,18.3,13.0,1.1,6.7,74.0,89.0,46.0,
2010-03-20,2.6,11.0,21.4,16.2,2.5,8.9,55.0,94.0,36.0,
2010-03-21,9.0,8.5,13.6,11.0,0.3,6.1,90.0,95.0,84.0,
2010-03-22,0.0,7.6,19.3,13.4,1.9,6.9,65.0,93.0,48.0,
2010-03-23,0.0,6.1,16.2,11.2,1.4,6.7,83.0,95.0,70.0,
2010-03-24,0.0,8.4,16.1,12.2,1.9,9.2,79.0,94.0,67.0,
2010-03-25,0.0,4.8,19.8,12.3,3.1,13.9,63.0,96.0,42.0,
2010-03-26,0.0,5.7,20.2,13.0,,9.4,54.0,82.0,30.0,
2010-03-27,0.0,3.6,19.9,11.8,1.7,7.2,55.0,87.0,33.0,
2010-03-28,0.0,5.5,22.7,14.1,1.9,7.8,52.0,86.0,26.0,
2010-03-29,0.0,4.8,23.6,14.2,3.9,15.0,46.0,93.0,18.0,
2010-03-30,0.0,5.1,19.0,12.0,5.6,21.7,38.0,77.0,22.0,
2010-03-31,0.0,3.1,19.7,11.4,2.2,8.1,49.0,83.0,27.0,
2010-04-01,0.0,3.3,19.0,11.2,2.2,6.9,54.0,83.0,28.0,
2010-04-02,0.0,3.1,19.5,11.3,2.2,7.8,53.0,88.0,33.0,
2010-04-03,0.0,4.3,20.0,12.2,1.7,6.7,54.0,87.0,32.0,
2010-04-04,0.0,5.5,17.5,11.5,1.9,10.0,39.0,75.0,23.0,
2010-04-05,0.0,2.1,13.9,8.0,2.2,8.3,60.0,92.0,44.0,
2010-04-06,0.0,4.4,16.7,10.6,1.7,6.7,64.0,91.0,49.0,
2010-04-07,0.0,6.3,23.2,14.8,2.8,11.4,40.0,94.0,21.0,
2010-04-08,0.0,3.4,19.9,11.6,2.2,6.9,50.0,87.0,25.0,
2010-04-09,0.0,4.9,17.7,11.3,2.2,9.2,60.0,93.0,42.0,
2010-04-10,0.0,2.2,16.1,9.2,2.5,8.9,66.0,93.0,46.0,
2010-04-11,0.0,2.4,20.0,11.2,1.9,8.1,54.0,93.0,35.0,
2010-04-12,11.6,6.8,20.0,13.4,1.7,8.3,73.0,94.0,43.0,
2010-04-13,2.2,8.5,10.1,9.3,1.9,5.6,93.0,95.0,91.0,
2010-04-14,0.2,8.5,14.3,11.4,1.7,6.4,89.0,94.0,72.0,
2010-04-15,0.0,7.6,16.4,12.0,1.1,5.8,78.0,92.0,62.0,
2010-04-16,10.6,9.8,12.4,11.1,1.4,6.4,91.0,95.0,83.0,
2010-04-17,2.0,9.7,15.7,12.7,2.2,7.2,86.0,95.0,69.0,
2010-04-18,22.2,8.8,16.9,12.8,1.1,7.8,88.0,95.0,62.0,
2010-04-19,0.0,6.4,20.0,13.2,2.2,6.7,66.0,94.0,45.0,
2010-04-20,0.0,9.1,20.2,14.6,1.9,6.4,66.0,92.0,49.0,
2010-04-21,7.2,7.1,22.1,14.6,2.5,8.3,56.0,93.0,39.0,
2010-04-22,3.4,10.1,18.8,14.4,0.8,9.7,82.0,95.0,59.0,
2010-04-23,0.0,8.0,22.6,15.3,2.2,7.5,61.0,91.0,41.0,
2010-04-24,0.4,9.8,24.3,17.0,1.4,6.9,60.0,89.0,41.0,
2010-04-25,0.0,10.3,23.7,17.0,1.4,7.2,64.0,92.0,42.0,
2010-04-26,0.0,8.3,24.3,16.3,1.9,9.7,48.0,91.0,28.0,
2010-04-27,0.0,10.7,28.4,19.6,2.5,7.8,46.0,83.0,28.0,
2010-04-28,0.0,9.5,25.8,17.6,2.2,7.8,53.0,89.0,33.0,
2010-04-29,0.0,8.6,26.6,17.6,1.7,6.7,43.0,91.0,25.0,
2010-04-30,0.0,10.1,25.6,17.8,1.7,8.9,55.0,88.0,32.0,
2010-05-01,0.0,10.9,25.2,18.0,1.9,8.3,63.0,94.0,39.0,
2010-05-02,0.0,10.6,22.9,16.8,2.5,8.9,64.0,94.0,46.0,
2010-05-03,0.0,9.2,19.4,14.3,2.8,18.3,55.0,94.0,30.0,
2010-05-04,0.0,5.4,13.4,9.4,3.6,14.7,40.0,71.0,33.0,
2010-05-05,0.0,6.7,17.3,12.0,3.1,13.3,38.0,64.0,32.0,
2010-05-06,0.0,3.7,20.7,12.2,1.9,9.2,42.0,81.0,27.0,
2010-05-07,0.0,7.4,21.4,14.4,2.2,7.8,59.0,93.0,36.0,
2010-05-08,0.0,9.5,23.8,16.6,3.6,12.2,45.0,78.0,28.0,
2010-05-09,0.0,8.7,23.9,16.3,2.2,13.9,59.0,89.0,33.0,
2010-05-10,0.0,9.2,24.2,16.7,3.9,11.4,46.0,77.0,29.0,
2010-05-11,0.0,10.4,23.3,16.8,3.6,13.6,49.0,83.0,29.0,
2010-05-12,0.0,7.1,20.0,13.6,4.2,13.9,47.0,77.0,29.0,
2010-05-13,0.2,5.2,20.4,12.8,3.3,12.2,47.0,86.0,27.0,
2010-05-14,1.0,5.6,16.8,11.2,3.9,16.4,43.0,84.0,26.0,
2010-05-15,0.0,8.0,19.5,13.8,2.5,12.2,38.0,68.0,28.0,
2010-05-16,0.0,4.7,22.8,13.8,2.5,8.1,32.0,75.0,21.0,
2010-05-17,0.0,4.9,24.8,14.8,2.8,8.9,42.0,86.0,20.0,
2010-05-18,0.0,7.1,26.0,16.6,2.2,7.5,44.0,90.0,25.0,
2010-05-19,0.0,8.1,29.1,18.6,2.5,10.0,34.0,84.0,14.0,
2010-05-20,0.0,8.7,24.6,16.6,2.8,9.7,48.0,89.0,29.0,
2010-05-21,0.0,7.2,25.6,16.4,2.5,10.3,39.0,86.0,23.0,
2010-05-22,0.0,7.1,26.0,16.6,2.8,10.0,37.0,74.0,27.0,
2010-05-23,1.6,10.4,27.3,18.8,2.8,8.9,40.0,80.0,23.0,
2010-05-24,0.0,10.8,27.4,19.1,2.8,9.2,38.0,82.0,23.0,
2010-05-25,0.0,7.2,28.4,17.8,2.2,11.1,35.0,83.0,21.0,
2010-05-26,0.0,12.2,30.1,21.2,2.2,7.8,39.0,75.0,22.0,
2010-05-27,0.4,11.8,28.1,20.0,2.5,17.5,45.0,86.0,24.0,
2010-05-28,35.0,10.1,22.3,16.2,2.5,13.9,75.0,96.0,53.0,
2010-05-29,0.0,8.6,25.3,17.0,1.7,9.2,50.0,94.0,30.0,
2010-05-30,0.0,10.9,29.8,20.4,2.2,8.9,39.0,83.0,25.0,
2010-05-31,0.0,15.1,32.6,23.8,2.8,12.5,32.0,73.0,21.0,
2010-06-01,0.0,16.0,34.4,25.2,2.2,7.2,33.0,74.0,22.0,
2010-06-02,0.0,16.7,31.4,24.0,2.2,6.9,43.0,79.0,31.0,
2010-06-03,3.2,15.0,31.5,23.2,3.1,14.2,52.0,93.0,29.0,
2010-06-04,0.0,15.4,30.2,22.8,1.9,7.5,56.0,89.0,36.0,
2010-06-05,0.0,14.8,32.9,23.8,1.9,9.4,47.0,93.0,26.0,
2010-06-06,0.2,15.1,30.6,22.8,2.2,10.8,44.0,86.0,28.0,
2010-06-07,0.0,12.8,28.6,20.7,2.2,9.2,51.0,90.0,39.0,
2010-06-08,0.0,14.4,34.1,24.2,2.5,11.7,36.0,87.0,11.0,
2010-06-09,0.2,16.0,26.5,21.2,2.8,14.2,52.0,80.0,39.0,
2010-06-10,0.0,11.6,26.6,19.1,3.3,11.1,38.0,85.0,22.0,
2010-06-11,0.0,11.1,24.5,17.8,3.1,11.4,38.0,78.0,22.0,
2010-06-12,21.8,10.3,24.9,17.6,1.4,11.7,59.0,94.0,29.0,
2010-06-13,4.6,12.2,21.0,16.6,1.7,6.9,86.0,95.0,57.0,
2010-06-14,0.2,11.3,22.2,16.8,1.9,9.2,76.0,94.0,48.0,
2010-06-15,17.8,11.0,20.3,15.6,1.1,9.7,83.0,95.0,64.0,
2010-06-16,0.0,10.2,24.0,17.1,1.7,8.1,50.0,91.0,27.0,
2010-06-17,0.0,8.8,26.0,17.4,1.9,8.3,48.0,91.0,33.0,
2010-06-18,2.4,11.3,27.7,19.5,1.9,8.6,67.0,93.0,37.0,
2010-06-19,0.0,12.7,28.2,20.4,1.9,12.5,37.0,92.0,24.0,
2010-06-20,0.0,14.0,28.0,21.0,2.8,10.3,36.0,91.0,26.0,
2010-06-21,0.0,10.5,26.6,18.6,1.7,8.1,54.0,94.0,38.0,
2010-06-22,0.0,10.4,30.9,20.6,2.5,8.3,41.0,91.0,21.0,
2010-06-23,0.0,12.2,29.7,21.0,1.9,8.3,48.0,94.0,32.0,
2010-06-24,0.0,12.4,29.7,21.0,1.9,9.4,42.0,93.0,25.0,
2010-06-25,0.0,12.4,29.9,21.2,2.2,8.3,37.0,82.0,16.0,
2010-06-26,0.0,11.6,29.7,20.6,2.5,8.3,34.0,73.0,22.0,
2010-06-27,0.0,11.4,28.8,20.1,1.9,10.6,31.0,71.0,18.0,
2010-06-28,0.0,15.1,29.0,22.0,2.2,8.3,40.0,85.0,22.0,
2010-06-29,0.0,14.4,32.3,23.4,1.9,8.9,36.0,70.0,21.0,
2010-06-30,0.0,14.7,32.2,23.4,2.2,9.7,32.0,73.0,18.0,
2010-07-01,0.0,15.3,34.4,24.8,2.2,10.0,32.0,66.0,20.0,
2010-07-02,0.2,14.8,33.0,23.9,2.5,10.6,38.0,73.0,27.0,
2010-07-03,0.2,15.3,27.6,21.4,0.8,6.4,53.0,84.0,31.0,
2010-07-04,0.0,16.6,31.4,24.0,2.2,9.7,39.0,80.0,19.0,
2010-07-05,0.0,14.5,33.5,24.0,3.1,10.0,35.0,74.0,21.0,
2010-07-06,0.0,14.7,32.7,23.7,2.5,11.4,42.0,82.0,30.0,
2010-07-07,0.0,14.1,34.3,24.2,2.2,7.8,38.0,82.0,26.0,
2010-07-08,0.0,16.9,37.9,27.4,1.4,8.9,27.0,69.0,10.0,
2010-07-09,0.0,17.5,36.0,26.8,2.2,8.9,26.0,59.0,14.0,
2010-07-10,0.0,15.2,35.1,25.2,1.9,8.6,30.0,72.0,18.0,
2010-07-11,0.0,16.6,34.5,25.6,1.7,11.4,44.0,83.0,30.0,
2010-07-12,0.0,18.2,35.9,27.0,2.2,7.8,40.0,82.0,23.0,
2010-07-13,0.0,18.3,36.8,27.6,2.5,11.1,29.0,66.0,13.0,
2010-07-14,0.0,17.7,37.6,27.6,2.2,10.3,23.0,68.0,12.0,
2010-07-15,0.0,17.8,37.3,27.6,1.7,9.7,33.0,78.0,17.0,
2010-07-16,0.0,18.1,35.4,26.8,2.2,9.7,44.0,90.0,27.0,
2010-07-17,0.0,18.4,33.1,25.8,2.5,8.6,48.0,83.0,41.0,
2010-07-18,0.0,17.7,33.7,25.7,1.9,10.0,53.0,91.0,37.0,
2010-07-19,0.0,17.5,34.6,26.0,2.5,9.7,47.0,91.0,33.0,
2010-07-20,0.0,17.1,33.2,25.2,3.1,10.0,53.0,88.0,36.0,
2010-07-21,0.0,17.2,34.8,26.0,2.8,9.4,41.0,90.0,25.0,
2010-07-22,0.0,17.6,34.5,26.0,2.8,11.4,41.0,85.0,31.0,
2010-07-23,0.0,17.9,33.0,25.4,2.8,10.8,57.0,94.0,33.0,
2010-07-24,0.0,20.5,30.8,25.6,2.8,8.6,61.0,90.0,47.0,
2010-07-25,0.0,18.3,34.6,26.4,2.2,8.1,57.0,91.0,30.0,
2010-07-26,0.0,17.7,32.9,25.3,2.2,9.7,56.0,91.0,33.0,
2010-07-27,0.0,15.7,31.3,23.5,2.8,10.3,51.0,89.0,37.0,
2010-07-28,0.0,14.0,34.1,24.0,1.9,8.6,40.0,89.0,26.0,
2010-07-29,0.0,17.7,35.8,26.8,1.4,8.1,37.0,81.0,20.0,
2010-07-30,0.0,17.2,32.0,24.6,2.5,9.7,62.0,91.0,38.0,
2010-07-31,0.0,17.4,33.6,25.5,2.2,9.4,50.0,93.0,27.0,
2010-08-01,0.0,17.4,36.3,26.8,1.9,9.2,44.0,85.0,20.0,
2010-08-02,0.0,16.2,34.4,25.3,2.2,11.1,49.0,86.0,30.0,
2010-08-03,0.0,19.8,32.0,25.9,2.8,10.3,58.0,87.0,39.0,
2010-08-04,0.0,18.9,33.6,26.2,3.1,8.9,47.0,83.0,31.0,
2010-08-05,0.0,16.5,32.6,24.6,2.5,10.0,51.0,92.0,37.0,
2010-08-06,0.0,17.7,31.0,24.4,2.8,9.7,53.0,85.0,41.0,
2010-08-07,0.0,15.9,31.7,23.8,2.2,10.8,51.0,93.0,38.0,
2010-08-08,0.0,18.9,34.0,26.4,1.9,8.3,32.0,66.0,17.0,
2010-08-09,0.0,19.2,35.6,27.4,2.2,7.8,33.0,58.0,17.0,
2010-08-10,1.6,22.2,36.4,29.3,3.3,11.7,41.0,77.0,25.0,
2010-08-11,0.0,20.9,39.3,30.1,2.5,14.4,30.0,73.0,14.0,
2010-08-12,0.0,17.0,34.4,25.7,2.5,9.4,41.0,80.0,19.0,
2010-08-13,17.4,15.8,27.9,21.8,2.8,10.8,74.0,94.0,50.0,
2010-08-14,0.0,16.7,26.8,21.8,1.7,6.7,76.0,94.0,56.0,
2010-08-15,0.0,19.1,30.1,24.6,2.5,8.1,55.0,89.0,40.0,
2010-08-16,3.6,15.4,24.3,19.8,1.4,6.4,75.0,94.0,55.0,
2010-08-17,12.8,17.1,22.7,19.9,1.4,6.1,87.0,94.0,74.0,
2010-08-18,7.6,15.6,29.9,22.8,1.7,14.2,54.0,95.0,33.0,
2010-08-19,13.8,16.2,25.4,20.8,1.1,8.3,84.0,94.0,67.0,
2010-08-20,0.2,15.8,30.3,23.0,2.2,6.9,58.0,95.0,33.0,
2010-08-21,0.0,17.4,31.2,24.3,1.9,7.5,57.0,95.0,31.0,
2010-08-22,0.0,16.9,32.7,24.8,1.7,7.2,57.0,93.0,39.0,
2010-08-23,0.0,17.6,35.6,26.6,2.2,8.6,45.0,78.0,17.0,
2010-08-24,0.0,17.6,33.8,25.7,1.7,7.5,39.0,73.0,22.0,
2010-08-25,0.0,16.3,33.5,24.9,1.9,8.1,39.0,68.0,27.0,
2010-08-26,0.0,16.0,36.0,26.0,2.2,8.6,37.0,82.0,24.0,
2010-08-27,0.0,19.4,40.1,29.8,3.1,10.0,25.0,63.0,10.0,
2010-08-28,0.0,19.6,33.8,26.7,2.2,9.2,49.0,83.0,25.0,
2010-08-29,0.0,20.8,30.6,25.7,2.2,7.5,63.0,87.0,45.0,
2010-08-30,0.0,16.2,31.7,24.0,1.7,8.1,61.0,95.0,31.0,
2010-08-31,0.0,19.6,28.6,24.1,2.5,10.3,66.0,91.0,42.0,
2010-09-01,0.0,16.3,28.2,22.2,1.4,8.6,62.0,91.0,45.0,
2010-09-02,1.2,14.7,26.8,20.8,1.9,7.5,73.0,93.0,45.0,
2010-09-03,0.0,14.4,28.7,21.6,1.9,8.1,62.0,94.0,40.0,
2010-09-04,0.0,14.4,31.6,23.0,2.8,6.9,52.0,94.0,26.0,
2010-09-05,0.0,15.2,32.0,23.6,1.9,8.6,41.0,83.0,23.0,
2010-09-06,0.0,13.7,33.9,23.8,2.5,9.2,36.0,78.0,19.0,
2010-09-07,0.0,14.5,29.6,22.0,3.3,15.3,38.0,69.0,25.0,
2010-09-08,0.0,15.8,30.1,23.0,1.9,11.7,45.0,73.0,19.0,
2010-09-09,0.0,11.6,27.9,19.8,1.9,10.0,37.0,77.0,22.0,
2010-09-10,0.0,12.4,28.4,20.4,2.5,8.9,51.0,88.0,29.0,
2010-09-11,0.0,11.5,27.4,19.4,1.7,8.9,61.0,92.0,40.0,
2010-09-12,0.0,12.2,28.8,20.5,3.1,8.6,51.0,93.0,30.0,
2010-09-13,0.0,12.5,29.7,21.1,1.1,7.8,50.0,92.0,30.0,
2010-09-14,0.0,13.6,30.2,21.9,2.2,8.3,59.0,86.0,33.0,
2010-09-15,0.0,16.1,30.6,23.4,1.1,8.3,63.0,92.0,38.0,
2010-09-16,1.2,16.1,26.1,21.1,0.8,8.3,69.0,85.0,46.0,
2010-09-17,0.0,14.9,28.4,21.6,2.2,12.5,62.0,92.0,25.0,
2010-09-18,0.0,12.7,27.7,20.2,2.5,8.6,48.0,91.0,31.0,
2010-09-19,0.0,12.3,27.3,19.8,1.1,8.3,60.0,93.0,43.0,
2010-09-20,5.8,15.4,23.6,19.5,0.6,6.1,77.0,93.0,62.0,
2010-09-21,0.2,12.6,26.5,19.6,1.9,6.1,65.0,95.0,44.0,
2010-09-22,0.0,13.3,27.2,20.2,1.7,7.8,67.0,91.0,36.0,
2010-09-23,1.2,16.2,22.9,19.6,1.4,9.2,80.0,94.0,68.0,
2010-09-24,0.0,14.1,27.0,20.6,1.7,10.0,54.0,84.0,32.0,
2010-09-25,0.0,13.5,26.0,19.8,2.2,8.6,50.0,78.0,34.0,
2010-09-26,0.0,9.2,24.1,16.6,1.7,7.5,48.0,90.0,32.0,
2010-09-27,0.0,8.8,24.5,16.6,2.2,7.2,62.0,89.0,43.0,
2010-09-28,0.0,13.9,26.1,20.0,2.2,7.5,49.0,89.0,22.0,
2010-09-29,0.0,9.8,28.2,19.0,2.2,7.2,42.0,84.0,22.0,
2010-09-30,0.0,12.4,28.6,20.5,2.2,7.5,41.0,69.0,24.0,
2010-10-01,0.0,10.5,28.3,19.4,2.5,7.5,41.0,74.0,23.0,
2010-10-02,0.0,10.1,27.1,18.6,1.7,7.8,57.0,80.0,36.0,
2010-10-03,0.0,14.0,29.5,21.8,3.1,17.2,37.0,70.0,18.0,
2010-10-04,0.0,13.2,22.8,18.0,2.8,13.6,45.0,78.0,31.0,
2010-10-05,0.0,8.8,25.4,17.1,2.2,6.7,51.0,79.0,26.0,
2010-10-06,0.0,8.9,26.4,17.6,1.7,7.5,57.0,88.0,27.0,
2010-10-07,0.0,16.3,24.9,20.6,0.8,6.7,72.0,88.0,52.0,
2010-10-08,0.0,16.9,26.3,21.6,1.9,8.1,70.0,87.0,50.0,
2010-10-09,7.0,13.5,24.8,19.2,2.8,9.7,76.0,94.0,54.0,
2010-10-10,0.0,10.9,21.4,16.2,1.1,8.3,66.0,92.0,41.0,
2010-10-11,0.0,6.7,19.9,13.3,1.9,8.6,66.0,92.0,38.0,
2010-10-12,5.2,8.9,21.5,15.2,2.2,13.3,62.0,90.0,36.0,
2010-10-13,0.0,13.4,23.3,18.4,2.2,18.3,62.0,81.0,41.0,
2010-10-14,0.0,10.7,25.6,18.2,1.7,6.9,63.0,88.0,33.0,
2010-10-15,0.2,10.8,23.1,17.0,2.2,7.2,67.0,85.0,43.0,
2010-10-16,0.0,9.6,21.7,15.6,2.5,7.2,66.0,85.0,42.0,
2010-10-17,0.0,5.8,20.2,13.0,1.7,10.8,53.0,92.0,24.0,
2010-10-18,0.0,2.1,20.0,11.0,2.5,8.9,42.0,87.0,14.0,
2010-10-19,0.0,2.4,20.6,11.5,2.2,8.3,34.0,67.0,18.0,
2010-10-20,0.0,4.2,22.5,13.4,3.1,8.1,34.0,87.0,16.0,
2010-10-21,0.0,5.0,21.6,13.3,2.5,6.9,62.0,91.0,32.0,
2010-10-22,0.0,4.9,20.3,12.6,1.4,6.7,65.0,92.0,44.0,
2010-10-23,0.0,8.4,20.9,14.6,1.9,6.1,67.0,89.0,42.0,
2010-10-24,0.0,6.3,23.2,14.8,2.8,9.2,49.0,94.0,28.0,
2010-10-25,0.0,5.6,20.7,13.2,2.8,10.8,46.0,70.0,23.0,
2010-10-26,0.0,,,,,7.5,,,,
2010-10-27,0.0,3.8,22.4,13.1,,9.4,19.0,39.0,9.0,
2010-10-28,0.0,6.4,23.0,14.7,3.1,8.3,22.0,48.0,12.0,
2010-10-29,0.0,3.5,21.3,12.4,2.2,10.0,44.0,69.0,28.0,
2010-10-30,0.8,7.9,16.3,12.1,3.6,11.7,63.0,88.0,47.0,
2010-10-31,1.0,10.3,16.7,13.5,2.5,23.6,74.0,94.0,40.0,
2010-11-01,0.0,8.1,18.1,13.1,3.6,18.9,50.0,78.0,42.0,
2010-11-02,0.0,11.6,18.2,14.9,2.5,12.8,49.0,63.0,34.0,
